Time,X,Y,Z,VX,VY,VZ,QW,QX,QY,QZ,Mass,MLC,FT,FM,WX,WY,PH,RCS_PP,RCS_PN,RCS_YP,RCS_YN
10.123126854146916,-1.866280629929745,0.0,321.39558781820386,0.0,0.0,-90.62728715329291,0.8020219456616859,0.0,0.5972945681624062,0.0,70.0,0.0,0,0.0,0.0,-1.1954476082023588,1,0.0,0.0,0.0,0.0
10.123185828996121,-1.8662373462180781,0.0,321.39009833710804,0.0,0.0,-90.62772147012343,0.8020429997524104,0.0,0.5972662965775204,0.0,70.0,0.0,0,0.0,0.0,-1.1953970304596435,1,0.0,0.0,0.0,0.0
10.123775577488171,-1.865804048891202,0.0,321.3352026221,0.0,0.0,-90.63206455741009,0.80225343687608,0.0,0.5969836057211196,0.0,70.0,0.0,0,0.0,0.0,-1.194891283756265,1,0.0,0.0,0.0,0.0
10.124188529977426,-1.8655001487679272,0.0,321.2967626779007,0.0,0.0,-90.63510557746655,0.8024006764457198,0.0,0.5967856875954073,0.0,70.0,0.0,0,0.0,0.0,-1.1945371841611312,1,0.0,0.0,0.0,0.0
10.124414131041734,-1.8653339514743417,0.0,321.27576211952146,0.0,0.0,-90.63676689391542,0.8024810761987464,0.0,0.5966775719114751,0.0,70.0,0.0,0,0.0,0.0,-1.1943437467915616,1,0.0,0.0,0.0,0.0
10.12451535553144,-1.8652593410695495,0.0,321.2663393428961,0.0,0.0,-90.63751229965938,0.8025171416375138,0.0,0.5966290638723749,0.0,70.0,0.0,0,0.0,0.0,-1.194256956440696,1,0.0,0.0,0.0,0.0
10.124565858007648,-1.865222109506214,0.0,321.26163816098847,0.0,0.0,-90.63788419258465,0.802535132244904,0.0,0.5966048642040442,0.0,70.0,0.0,0,0.0,0.0,-1.1941258414421583,1,0.0,0.0,0.0,0.0
10.124616360483856,-1.8651848726515259,0.0,321.2569369697621,0.0,0.0,-90.63825608442963,0.8025531210734065,0.0,0.5965806654046089,0.0,70.0,0.0,0,0.0,0.0,-1.1940825414320855,1,0.0,0.0,0.0,0.0
10.125121385245937,-1.8648121681157068,0.0,321.20992439485997,0.0,0.0,-90.6419749434632,0.8027329333640238,0.0,0.5963386958533391,0.0,70.0,0.0,0,0.0,0.0,-1.1936495640745248,1,0.0,0.0,0.0,0.0
10.125350396557637,-1.8646429583049997,0.0,321.1886054165665,0.0,0.0,-90.64366128217303,0.8028144265138307,0.0,0.596228982070262,0.0,70.0,0.0,0,0.0,0.0,-1.1934532374271805,1,0.0,0.0,0.0,0.0
10.125396434306154,-1.8646089272082924,0.0,321.18431966927324,0.0,0.0,-90.64400028124999,0.8028308055128328,0.0,0.596206927332187,0.0,70.0,0.0,0,0.0,0.0,-1.193413771250404,1,0.0,0.0,0.0,0.0
10.125436959741476,-1.8645789669912136,0.0,321.18054706733176,0.0,0.0,-90.64429868965193,0.8028452222498165,0.0,0.5961875137822952,0.0,70.0,0.0,0,0.0,0.0,-1.1933069360760935,1,0.0,0.0,0.0,0.0
