baseline_ignition_altitude,ascent_twr,descent_velocity,current_altitude,vertical_acceleration,lateral_velocity_x,lateral_velocity_y,lateral_position_x,lateral_position_y,pitch_angle,roll_angle,yaw_angle,omega_x,omega_y,omega_z,inferred_mass,inferred_drag_coeff,estimated_drag_area,air_density,ambient_temp,wind_speed,dynamic_pressure,time_since_apogee,thrust_available,burn_time_remaining,predicted_ignition_altitude,rocket_class,fault_type,TARGET_correction
12,16.24512505336867,-41.2222898267347,527.3796662976939,-10.527993789195955,0.007353052277682814,0.14939948737363493,7.255718038975209,4.796354130426034,0.0036498679532023515,-0.016117921826409233,0.2403374341085871,-0.2266236641228746,0.4871498597229465,-0.05081782123982297,19.137726870272402,0.1700303677277989,0.002827724533169232,1.12088368894145,28.222125489059724,-1.518265323107396,952.6369768448887,5.0,3013.343942691641,4.640763337373659,7.289584802045499,Large,mass_loss,2
12,15.667595257165294,-41.2533258035172,525.8936696822012,-10.632350351416601,-0.4543724531448713,0.20389790074902564,-0.6139437457875738,3.2444662062677487,-0.06499549670137539,0.029803454425629664,0.13513486389706192,-0.22656123497865224,0.47924779686929714,-0.04720911862885284,22.790933987471178,0.19931110223664042,0.004082976884272861,1.12088368894145,27.918063346434476,2.307063744015737,952.6369768448887,5.0,3292.1839473360988,4.640763337373659,7.289584802045499,Large,mass_loss,-2
12,14.095324979918786,-41.679232936457936,526.9670567724185,-10.372055483852282,0.07781679269990821,0.0907044870994928,7.581166614669481,1.5622924054897371,-0.1196604403331975,-0.057706717308880884,0.12829189649546033,-0.22310216608050606,0.47585629853187444,-0.02732112841708963,19.58168455102832,0.18480677822845365,0.0036772619085854914,1.12088368894145,33.36843337468172,0.22972293642779115,952.6369768448887,5.0,3295.562529101903,4.640763337373659,7.289584802045499,Large,mass_loss,0
12,16.39743872497798,-40.55754177497264,521.9667380812275,-10.488878772865606,0.1781226527523635,0.36384452210480556,1.0155677397325313,0.2478636464970223,-0.023480331761210463,0.08594912584743418,0.15329230542016822,-0.22729297437905055,0.4688535204121249,-0.025548844646134595,25.50082596085136,0.19482119500491885,0.0036692702253283164,1.12088368894145,25.50586855395346,1.9372569692546895,952.6369768448887,5.0,3777.6394339135663,4.640763337373659,7.289584802045499,Large,drag_change,0
43,13.670350494429407,-30.381135116015336,588.6256122991092,-9.858599968615978,-0.07075794244520309,-0.023029172708499607,8.414632321864682,11.908183972539753,0.1238265446675329,-0.23106070128152323,-0.2096050157783203,-0.1625194865293226,0.39053602807047627,-0.028774457172167332,1.5791947370291937,0.19013891645732384,0.0003280939885639593,0.9990333015608464,15.419364706919797,0.356256851522129,468.7425490860267,5.0,196.97482643949218,1.7389271409893043,5.0,Small,mass_loss,-3
43,16.413913141504178,-30.7885506781692,588.3790389050636,-10.464329526347893,0.2554206277136486,-0.2963807537389624,0.14310279783913088,4.843115781522106,0.03591141949572517,-0.21272957381947702,-0.11468257885082267,-0.17890018724477158,0.3886833514362196,-0.035083778574998364,1.7000555771736017,0.1976104561313231,0.000334256178762591,0.9990333015608464,14.027287480443,-1.546449940905646,468.7425490860267,5.0,230.53892574138862,1.7389271409893043,5.0,Small,wind_gust,2
43,13.075379915125952,-30.828705546475852,589.0358767317348,-9.611106357863093,0.46884406986243315,0.1666920718900603,10.42238615270782,6.954517480926374,-0.015853554186209942,-0.16333088779861635,-0.15529923610077176,-0.1572264961474637,0.38263638471083666,-0.020084348380023417,1.408693398421155,0.198926251881267,0.00035086560629476787,0.9990333015608464,12.81835008956464,2.3776020153044115,468.7425490860267,5.0,214.52492351536895,1.7389271409893043,5.0,Small,mass_loss,-3
43,14.707812991920331,-31.048663604066125,590.1730009220004,-10.035951136989324,-0.07168441405992292,-0.27226909861247933,-2.8838566528416636,3.77695612912878,0.1095707062631478,-0.2655814586502815,-0.1859053340890518,-0.1468188454424189,0.3800943570947981,-0.020604757813328295,1.659236708341889,0.228529933429658,0.0003453997552198137,0.9990333015608464,11.726269971339992,-3.2550848757663253,468.7425490860267,5.0,235.21880977534875,1.7389271409893043,5.0,Small,thrust_var,10
43,14.515611156597464,-30.563934564666383,591.1605916676588,-10.023743882137557,0.2645789731149719,-0.5054616416903217,-3.7398499491324513,-10.694001574046577,0.18437525472407604,-0.11750409002610722,-0.15954114598386387,-0.16445889738526712,0.4206871926281951,-0.03208250451844477,1.697798743021555,0.20797667028653613,0.0003908251957297593,0.9990333015608464,16.62363937607767,1.3679232749489019,468.7425490860267,5.0,232.9589796028832,1.7389271409893043,5.0,Small,wind_gust,2
43,15.030251431093324,-29.843121498323004,589.3923854317095,-10.0031576230569,-0.1783548158172748,0.1764985555381927,-1.5923925532516967,-1.5952851053317152,0.11169900453011763,-0.16495765005632398,-0.301277276944207,-0.15072493242940252,0.39408637671923646,-0.016562190360513554,1.6946312238563859,0.265052621658115,0.0003486472896743104,0.9990333015608464,10.875374357417254,2.1031860813433325,468.7425490860267,5.0,224.75755492277,1.7389271409893043,5.0,Small,wind_gust,2
