rocket_class,ascent_twr,descent_velocity,current_altitude,inferred_mass,inferred_drag_coeff,wind_speed,baseline_ignition_altitude,fault_type,TARGET_correction
Medium,25.22208189847685,-32.51564544048671,857.9648980630135,2.9787456684631874,0.6083225410046171,15.232936424724512,33,wind_gust,0
Medium,23.50055181423728,-32.418445041263766,860.994849451534,3.1481394046275626,0.5263614907752547,2.9766912514564963,33,drag_change,0
Medium,22.93663200732493,-31.179342084728884,860.2266185048749,3.073212505699002,0.48696288218967976,1.3009056617469121,33,drag_change,0
Medium,24.120495465405888,-32.26307498125054,861.2890236545938,3.043186306684692,0.5875864915303302,22.8226971133822,33,wind_gust,-2
Medium,26.101332857093873,-31.305125111813787,860.7367854886876,2.4634633701081796,0.5816830170240535,3.1794181173044813,33,thrust_var,7
Large,14.94317385010539,-49.768641897021084,731.4177875406193,10.297646116671139,0.7468725762088853,15.351452984545965,120,thrust_var,15
Large,14.191524815247183,-50.41053671727414,729.7140959513853,10.278723851024314,0.5925257849554242,12.606216341399527,120,thrust_var,15
Large,14.206645634670897,-50.439720227847616,732.334144395661,12.792789919464099,0.7224545936078658,12.898340281696484,120,drag_change,0
Large,13.347935912009905,-50.70796712260529,730.8870330294333,12.93276976074344,0.6234877512573451,26.130624361641015,120,wind_gust,0
Large,14.546638990672626,-49.36645795493272,735.2292119179411,13.150179255472285,0.5899936619206595,16.80143593794549,120,mass_loss,20
Large,14.70100028283705,-49.66657300646889,732.9291720432342,12.531626341723435,0.6615759901113437,13.795029312381034,120,thrust_var,0
Large,14.82834763787305,-49.603357364084154,734.7844030801605,11.928996125244517,0.8540512784644148,11.423400584130585,120,thrust_var,9
Large,13.65923578475032,-50.172626946447316,733.0120691233822,11.808695052600747,0.6291462060627037,12.462424630591423,120,thrust_var,11
Large,14.53312596228884,-50.10584693814585,732.186277204966,11.780528608466831,0.6541757617239272,13.128920642594148,120,thrust_var,0
Large,14.127681599906042,-49.70712174429588,734.5007094529918,13.168871948705037,0.5342553471292101,23.92987987659182,120,wind_gust,0
Large,36.57653967184471,-81.19123173713088,1001.6702516164793,9.16260706700072,0.5631010853345875,5.11167485100083,12,drag_change,2
Large,40.41286751893379,-80.28186168691097,1000.0229305693753,7.351799382057712,0.6374502992617226,4.37415383084074,12,thrust_var,0
Large,35.08103519192642,-80.38678998143935,1000.1132856060646,9.525753494880739,0.6348470256169337,16.833657105951904,12,wind_gust,-2
Large,40.34851156772093,-80.10011860320773,996.6267307411948,8.842336089144773,0.6122777737919262,15.905501427322319,12,wind_gust,-2
Large,38.407627775744125,-79.92477011724282,1003.3856202676243,7.413962546343883,0.5364951546529935,5.214209111684139,12,thrust_var,0
Large,35.40767565610339,-80.19699132336676,995.9781303983159,8.418074138281762,0.5964736267586923,4.129337671880461,12,mass_loss,2
Large,37.94546449855417,-80.27126111048824,1005.8289418554479,9.456103582797338,0.9586122582324801,5.200346636050201,12,drag_change,2
Large,37.197504626845394,-80.05549688503795,996.6514067813577,9.57332826946613,0.4938968018094746,6.813324408269436,12,mass_loss,-2
Large,39.14957759379144,-79.0811956470294,997.6648638337576,6.921279244256414,0.6711587992635328,2.273884449426997,12,thrust_var,0
Large,38.183141033402734,-81.1491414706333,999.951880953159,8.356871669171014,0.6056481512667296,4.6311805461160125,12,thrust_var,0
Small,17.695655658442792,-69.41984775411925,977.3074565446534,1.0575379608573399,0.682731905820356,0.38575393387266166,45,thrust_var,5
Small,17.05396116005944,-69.55153553509645,976.3128937799776,1.3100459097984727,0.5878764469778476,0.0,45,drag_change,5
Small,16.194790968737745,-69.04504627204977,978.3705030933869,1.2872180747611495,0.6283736765271432,0.0,45,mass_loss,-2
Small,16.180023382539652,-69.34573032976415,980.7762685838546,1.253809852956663,0.7754203952803895,0.0,45,thrust_var,5
Small,18.036454972247316,-69.02560525276343,978.7539784025209,1.2260108426991023,0.6455898239792452,1.0494283838966156,45,thrust_var,5
Small,16.74411145714522,-69.05882367909629,981.6028402876431,1.2388344674190248,0.6187897290703843,0.0,45,thrust_var,5
Small,16.445063720381007,-69.25644108029933,977.0478099512104,1.3342557073432728,0.7236016712185211,4.284346740632796,45,thrust_var,5
Small,17.12202804595353,-69.12309857221817,977.2652185703744,1.2908429490508564,0.4761280099396043,1.5561974150178108,45,drag_change,15
Small,15.471218764887274,-69.71388461403563,977.9512939524192,1.1957559845252894,0.6656908907098742,0.0,45,thrust_var,5
Small,16.43238892604281,-69.2619706237342,981.0943412349093,1.3656531757574415,0.6084104355070037,11.434951159205186,45,wind_gust,5
Micro,53.41976343537354,-43.89756205549587,902.6129364652322,0.18172710794348812,0.6144068161927287,22.850170181155473,16,wind_gust,0
Micro,52.29027416257985,-43.88141937896106,904.130827025359,0.17523115479846493,0.5521204396013738,10.997140137882791,16,drag_change,0
Micro,49.85898072556499,-44.07486971917115,904.4326081447402,0.18064402159208712,0.5463299926823634,10.1760372074517,16,mass_loss,0
Micro,47.667852518913094,-43.98436259958606,907.7613501375864,0.19110027719294076,0.6535478167109781,9.868181583088012,16,mass_loss,-4
Micro,51.74851857880409,-43.55640359665707,903.0457595317761,0.18506556796354917,0.7998970960710954,8.885052603520284,16,drag_change,-4
Micro,51.33690314031931,-44.376170297713486,901.6851112479235,0.16438780325372662,0.5995035602500053,7.062568958090566,16,thrust_var,0
Micro,50.5910282669572,-43.534489909533626,903.718506188979,0.17234219694699993,0.5053828043207909,9.037789170223123,16,thrust_var,0
Micro,50.33882157376917,-43.75920961306983,905.5077093641017,0.1590023707242332,0.6170136708508493,9.351869787028491,16,thrust_var,0
Micro,51.628973284923106,-45.05787186496074,904.7072097032656,0.18748748148849156,0.49905522586013207,14.49694605151276,16,wind_gust,-4
Micro,56.00093801860781,-45.32157592033197,903.5095462221924,0.19189880370785642,0.7736093591652076,14.950621052403203,16,drag_change,-4
Medium,13.25481420591131,-67.08787543613407,618.7169355048512,5.78530622538352,0.5478140720872747,20.31399547943586,65,wind_gust,-4
Medium,12.386928321269833,-66.4539654448082,616.1090684173602,5.776139622151991,0.5760608466727768,0.0,65,mass_loss,-12
Medium,14.25487098204135,-67.05054140592138,620.9543277740661,5.244166118009703,0.5380972450873724,2.114496328620356,65,mass_loss,-5
Medium,14.521598873873558,-66.43335109787908,618.5045746641634,5.594691918884486,0.5303548700822676,0.0,65,mass_loss,-6
Medium,12.9845607326003,-66.99506107968901,621.9699473962288,5.940817826556392,0.46626588557874227,4.793935130014598,65,mass_loss,-12
Medium,14.356157452678072,-66.03394619887052,619.407213267557,5.570025046869795,0.4697157500521064,4.813726187267704,65,mass_loss,-12
Medium,11.467081151782311,-66.27651680178505,622.6963205001612,5.866890212526143,0.6950337566868413,3.782308172972821,65,drag_change,-4
Medium,13.521622226060485,-66.29947507275882,618.9734281967748,6.028534878076518,0.4424448988772749,16.958417400111948,65,wind_gust,-2
Medium,14.860274154359828,-66.99877045065938,621.0805614116307,5.933470049641878,0.43558275891698783,3.366693123028546,65,mass_loss,-12
Medium,13.456226367072919,-66.18839317547936,620.2776715061276,4.293854619309409,0.5749293603085313,0.0,65,thrust_var,2
Heavy,15.963760855531241,-29.643529833776693,1188.1266471689157,35.19880952886071,0.8330168985348775,2.3301613146019537,14,drag_change,0
Heavy,15.057888582184132,-29.54717232814614,1190.587738678795,32.14016101727714,0.6641009563688375,7.660191238690415,14,mass_loss,-2
Heavy,14.989529485493211,-30.519009301000036,1189.8705121196283,35.93244460406938,0.6328952484874896,0.5729200040901494,14,drag_change,-4
Heavy,15.107562325146867,-28.776793401555654,1191.2983322983341,36.59892609626504,0.7821676333850786,7.441969874673376,14,drag_change,0
Heavy,14.748738146276208,-30.193776939994756,1186.8739876534341,38.58769430332221,0.6093763914019763,14.25387006738148,14,wind_gust,-2
Heavy,14.865452177664055,-30.189886564316676,1192.3612896367727,35.29520183486493,0.6559838445520898,6.039421061829094,14,drag_change,-2
Heavy,14.653663292335185,-30.04072533848481,1189.879947743106,34.467629812683306,0.655294335002755,19.75704077957933,14,wind_gust,0
Heavy,14.501731266874067,-29.320434790570513,1189.489300757192,34.324454461732465,0.486348471765832,24.04348653705639,14,wind_gust,0
Heavy,16.525927310654133,-29.891737478815106,1188.7830634202633,36.6130202399535,0.605216078418083,25.932293799101984,14,wind_gust,-4
Heavy,16.400091566332705,-29.500796978712987,1186.9785180839976,36.540395841380395,0.6922151297002032,21.997669457992515,14,wind_gust,0
Small,13.773387493258399,-77.85010716332539,545.6973116445848,1.5018564592075623,0.5923356742396478,3.847374550095576,60,mass_loss,-10
Small,11.586318337996534,-78.40336624065645,539.8669956355741,1.5533841544102243,0.4199138914920557,1.306070642456029,60,drag_change,1
Small,12.186515566840978,-78.71105835974042,545.4778922570251,1.4264039249168552,0.5197729196743803,2.584092557503108,60,thrust_var,3
Small,12.478271616725463,-78.59580644920119,543.1441984412438,1.6671499352631292,0.5198840795901548,5.092502870769369,60,mass_loss,-5
Small,13.00795247855535,-78.1888631069854,544.5694867669598,1.4849689103202668,0.5303633744077412,21.993118361126736,60,wind_gust,0
Small,12.752139876071231,-77.8544057244636,541.7933066274214,1.4920523957556893,0.5489404391148808,2.9651725743360378,60,mass_loss,-10
Small,12.636318706164596,-78.71777872412675,545.8279656156041,1.5225288966835253,0.5355859079486912,14.630774082455028,60,wind_gust,0
Small,12.606186804065636,-77.74362750804742,551.1912203726969,1.5353171575318014,0.4401125428363162,1.8629943084264684,60,mass_loss,-10
Small,13.803488947756698,-78.55455152269737,543.9179384401127,1.5148847140102086,0.5254895176681735,0.6591789668075616,60,mass_loss,-9
Small,12.004230887312286,-78.36814074549923,543.4672706940336,1.3991338579443469,0.4943069254361537,0.9356390511632817,60,mass_loss,-10
Micro,9.498058071111634,-74.61657451169032,682.5350370572895,0.4664744591667413,0.7989953714879442,9.772908460893367,63,mass_loss,-3
Micro,9.334433030837596,-73.62341271087143,680.9798430997156,0.4612969227824145,0.7265616471767062,13.38400334611783,63,mass_loss,-10
Micro,9.314104246958784,-74.29496425454944,684.2483828927241,0.4767240759688774,1.0276092533900272,14.151901139363781,63,drag_change,-3
Micro,9.967586191956613,-74.04885355314235,676.6283447225309,0.46205344043221386,0.6400386634539726,23.91847543237507,63,wind_gust,7
Micro,9.795847317459234,-74.3587917579797,676.8748540515978,0.4718855186788887,0.6969303763963487,9.724358008292905,63,drag_change,-3
Micro,10.449194178632,-73.99730480737655,678.0188856187286,0.4881071389814154,0.6073646099922506,9.880765764985846,63,thrust_var,7
Micro,9.406002895891865,-73.08637708516274,676.8429401866817,0.4753244691141504,0.7706924492305205,28.520596755455003,63,wind_gust,7
Micro,10.035494222787179,-73.60710301402605,677.6677047458802,0.43795906603389434,0.640738259775706,23.11560177851518,63,wind_gust,2
Micro,10.993029749667365,-74.28038029231935,680.7725217014157,0.399514268951631,0.7229491487859843,13.163446535950026,63,thrust_var,17
Micro,9.254995040322804,-73.89089891991809,677.2482891644611,0.4802563503482527,0.665775616588723,15.122102410841492,63,drag_change,2
Medium,26.274298374179917,-75.28335042386381,1065.5015138952792,3.489955733277121,0.581826464740307,4.993497133981357,40,thrust_var,10
Medium,26.491835960392212,-75.85049930674036,1063.866741716264,3.1962857413883103,0.5279253460095591,2.8889790852454995,40,thrust_var,10
Medium,25.1317669410087,-75.6783215129922,1064.1635395747003,2.8859037518866217,0.565569911398,1.8686125120144192,40,thrust_var,10
Medium,25.390788064831543,-75.88905931487332,1064.2249327407087,3.433411291406626,0.6483677813073908,0.0,40,drag_change,3
Medium,26.15709113929135,-76.03662259666669,1065.859667459171,3.9229054703103206,0.5466902946688101,2.5675185259428988,40,mass_loss,0
Medium,24.139440145793866,-74.88387827346344,1061.79459888501,3.370390032949717,0.4077796484163619,4.428909418383203,40,drag_change,10
Medium,22.669061049098442,-75.81880704074746,1063.1987709988375,2.9774788617755577,0.621021308950515,6.985000593008861,40,thrust_var,11
Medium,24.807352216892575,-76.34493550867228,1061.8905900311265,3.1309893372811985,0.5703037873425789,2.3213481182282587,40,thrust_var,10
Medium,24.805273152028768,-74.94384438256533,1062.639929944788,3.9091618729428523,0.5020410170960595,0.0,40,drag_change,1
Medium,22.632393712261447,-75.29698904502175,1067.743791176616,3.4943194823779193,0.5391121336396958,3.5009327265316355,40,mass_loss,-7
Medium,7.027537762337039,-19.594846470157197,941.1862025321657,6.196479915490537,0.6435725840180878,5.118683627322264,130,thrust_var,1
Medium,6.493667968207225,-20.781995194664958,935.0266982461324,5.782425244013651,0.7531933789611848,9.178024863182088,130,thrust_var,11
Medium,6.260969036765572,-20.09685409644626,938.0401803073306,6.219160114783812,0.5838079636482489,12.518395822130438,130,wind_gust,-5
Medium,6.623991115526638,-20.317392324736677,935.5373296019334,6.716048405626807,0.6289429802465802,4.1716770942891435,130,drag_change,0
Medium,6.856118406803413,-20.808289630208424,935.1894607007524,6.405606982976177,0.5183101462690833,3.81986486426156,130,drag_change,7
Medium,6.455911333535488,-20.614329210789162,935.5693722300567,6.002125100105088,0.6136270157048902,0.12817534843379264,130,thrust_var,9
Medium,5.972204468296442,-21.292621152830073,939.1719028982922,5.32160273447289,0.6599786713333231,3.2198750280360215,130,thrust_var,23
Medium,6.874466162735515,-19.736248258840703,940.4850569865065,6.658392548409725,0.7172139521050258,20.986477797229853,130,wind_gust,1
Medium,6.677028917710579,-20.998648700027392,938.9928077142243,6.573369444000736,0.5403426865500226,4.150838528858531,130,drag_change,-3
Medium,5.935061322755157,-20.95848722891228,938.5722570542989,6.932831907590415,0.6645754209632917,0.9261947367532026,130,mass_loss,-9
Micro,40.05715919359958,-69.21672466807968,1008.7480604545899,0.1893662134342637,0.6622044956027626,9.861810302128415,20,drag_change,-4
Micro,35.62733288497431,-70.6443687439993,1006.7283890702412,0.18633581251736495,0.44597715457636433,10.363626823995526,20,mass_loss,-4
Micro,36.534972589891005,-68.83342999721422,1010.7076109679255,0.1622626765187748,0.475875077538721,21.625259350381874,20,wind_gust,-4
Micro,38.76757996173007,-69.6761510108184,1010.5215270720156,0.1715955298914531,0.5436404672054824,13.007096928978747,20,mass_loss,-6
Micro,38.254104066608484,-71.39452988750853,1007.1891950969709,0.17380253897741985,0.4378543841975728,9.347516888401014,20,drag_change,0
Micro,39.87655318302827,-68.00363247645885,1008.746601582842,0.18271727678278307,0.670968172657971,11.957729423513436,20,drag_change,-4
Micro,38.815583613581765,-70.12242048030807,1009.2978737531365,0.188788748696791,0.4878516748570548,28.906022002533437,20,wind_gust,-4
Micro,40.84028428905581,-70.44443028251696,1011.5088708358594,0.1607295872240414,0.6395046408495307,11.82927453232506,20,mass_loss,-4
Micro,40.52286105152952,-70.46455018221528,1004.6677447816023,0.1780656534953178,0.5101594748109146,18.921676566878563,20,wind_gust,0
Micro,33.33595584908477,-70.06031591084633,1007.6901073265869,0.1744257104826906,0.4655107246816672,13.767223289826868,20,mass_loss,0
Heavy,15.623895912310273,-89.40925680631287,850.1108283929742,48.1764413975601,0.5296146215676,1.384228027501647,10,drag_change,0
Heavy,16.99437837856842,-87.55792157499658,850.091333993647,40.59148046908709,0.6410573408744936,0.0,10,thrust_var,0
Heavy,15.633716247519088,-86.78233977617467,852.9213391448146,43.88797880973157,0.698290912899475,4.800347312673338,10,thrust_var,0
Heavy,16.886447216567245,-87.87876443358805,848.890707030541,44.57304781099619,0.6783639559922148,3.13130921247477,10,mass_loss,2
Heavy,15.27447086997595,-87.1114351362123,849.9898867931921,49.627763470067954,0.6963671882921569,18.219125493533742,10,wind_gust,0
Heavy,15.60430039766387,-87.68060185966763,851.9053820186706,48.86626478402335,0.8453085683513675,5.533897969106388,10,drag_change,0
Heavy,16.249098510004313,-88.2232232223597,852.6122665494289,48.72003758441075,0.5403951583474552,20.253171413996036,10,wind_gust,0
Heavy,16.80593275898727,-86.12217661139798,849.7079586254001,49.86409442474843,0.5641744375673319,18.0252076603548,10,wind_gust,0
Heavy,15.474159949511574,-87.60781681764406,851.7488223714793,44.03268601585339,0.764612376210964,4.035023428726511,10,thrust_var,0
Heavy,15.130438134729024,-87.80759519975653,853.0203474580951,48.57466183118536,0.5995399552279498,3.9410476628481663,10,mass_loss,0
Micro,23.357411192013178,-68.28509156359266,1166.6517625300983,0.36622074330667836,0.5102257530537467,4.775151336215444,45,thrust_var,0
Micro,24.08466194031586,-69.23144096184232,1170.660005142317,0.3648407788418525,0.44527283501821446,2.392799976955219,45,thrust_var,5
Micro,23.384025473735793,-69.13909545103152,1170.1000186447257,0.4564123726932847,0.5097608364700167,2.6990932772463925,45,mass_loss,-5
Micro,23.266892953402113,-69.17241584244562,1168.1247979590787,0.4265922264902347,0.4790686287094714,16.304500094704736,45,wind_gust,-5
Micro,21.549494091327404,-68.17827148019036,1168.5675721076452,0.45040204651168175,0.5053264618137758,5.026567747691195,45,mass_loss,-5
Micro,24.778085499300257,-69.18685371318024,1165.7679670165849,0.43142699537600615,0.3817280948531781,3.624943894292648,45,thrust_var,0
Micro,22.13671682758688,-68.06519330058886,1168.3232382080698,0.4239532278045956,0.4063785210188545,2.2334354573576807,45,mass_loss,-4
Micro,23.82794778501588,-68.34901148883381,1168.986587153902,0.4426097071590088,0.39128945982215924,4.027776137814054,45,drag_change,5
Micro,22.507519437541433,-68.0073427696927,1164.9967115904312,0.42024015949518645,0.5671094868615505,2.816489202164491,45,drag_change,-5
Micro,21.97842532599475,-67.67888466969885,1166.613177034543,0.4255090920614099,0.4888595929692855,21.343009789570285,45,wind_gust,-5
Heavy,13.901836515988288,-46.54553535906471,1165.2428365948876,63.390260040014965,0.49549638634568205,1.1544017451426272,28,drag_change,-18
Heavy,14.88050811992285,-46.639695134726196,1169.1680448989323,59.82320352825623,0.5642656044121146,3.489558297015906,28,thrust_var,-1
Heavy,13.98228875414765,-46.66700737477625,1169.9194249960112,70.1938299348312,0.8934551509835338,2.866103345054853,28,thrust_var,-1
Heavy,15.307174006754293,-46.278804989213,1165.7630390024035,56.12130304051045,0.748831217248345,0.9033644546789312,28,thrust_var,-1
Heavy,14.773640127478657,-47.37390997526214,1166.7385468612174,62.78597696456927,0.59615213428622,26.62699650230729,28,wind_gust,3
Heavy,15.279192530021183,-47.069481362642264,1164.2007398408648,69.10972998252714,0.91792037953576,4.18997333292419,28,drag_change,3
Heavy,13.403560104451898,-47.30412736788189,1169.5266643576142,66.96863432038873,0.7153674073902078,3.6987311547911537,28,drag_change,7
Heavy,15.144122794366353,-47.11498810273306,1165.8323061447354,66.8617063187389,0.7487656956537568,22.830380648259094,28,wind_gust,1
Heavy,14.869379122934086,-48.075479944275436,1166.1275451227116,66.56534990277173,0.642459496454433,3.557894771483643,28,mass_loss,9
Heavy,14.716688293211693,-47.013997567943356,1168.0419688683457,61.861416767432225,0.8191472592236502,2.979974076323931,28,drag_change,9
Heavy,8.271951687251716,-35.407469616826795,600.6876688501404,78.74401679398824,0.5106891755912226,2.6068183477484843,12,drag_change,-2
Heavy,7.328890993304297,-35.598762216975764,595.6514693457018,90.74164737216616,0.4476132959504059,2.489947584263836,12,thrust_var,0
Heavy,8.309724995019124,-35.6089444695229,596.8604411321456,88.99481398657858,0.5268461481169076,5.156759089161167,12,thrust_var,0
Heavy,8.154961363358355,-35.58068774683001,602.4855301760132,96.29826747701206,0.4077874034208086,10.218813724842066,12,wind_gust,0
Heavy,7.882810678839523,-35.66043398866052,599.1371387199398,71.75867258069992,0.38371688254288333,1.7207230981997537,12,thrust_var,0
Heavy,7.966043257478204,-35.17637405254111,601.7341150262926,95.94233754579004,0.48542078203746036,3.3515369236727266,12,drag_change,-2
Heavy,7.082836127221775,-35.89993735673876,598.3603336251416,86.0824877402859,0.4819312630829677,0.2899752719880482,12,drag_change,0
Heavy,7.918049432410494,-36.1092268053744,596.7124701872148,92.86378773569595,0.39558853745355554,14.610160860105433,12,wind_gust,0
Heavy,7.776511832764973,-34.76777861091985,598.1756459131261,92.30191047979348,0.2724524014280019,4.046073020035121,12,drag_change,0
Heavy,8.263537978938507,-36.16033865311463,601.8451465423102,102.60234518045489,0.30367002767840984,3.365453401516693,12,drag_change,0
Heavy,15.557745439019273,-76.96986882160685,537.2752551920605,57.764001696273546,0.41439821441732133,19.016703016376447,10,wind_gust,0
Heavy,14.280940248296373,-75.66077592956158,533.9341944215357,58.35770599615707,0.440978803912166,8.874577330833397,10,drag_change,0
Heavy,13.520539483561672,-76.33775258511925,533.917233590922,58.85069794220878,0.44059505600224175,7.351751236513983,10,drag_change,0
Heavy,15.099448465079304,-75.65598275159998,537.8695806023637,55.33984692197478,0.4597745731968635,24.348851948244288,10,wind_gust,0
Heavy,15.766683797495832,-76.17381705696248,534.516274337651,59.43403898528889,0.4610437279255144,24.284096262753568,10,wind_gust,0
Heavy,14.738313090122935,-75.45750625953967,537.3425325436014,57.27944251430159,0.3956750945050588,3.8876173182469405,10,drag_change,0
Heavy,15.162372346136783,-74.7341560297233,538.2196458612822,55.67305895458415,0.42354097556264614,3.89647755955175,10,mass_loss,0
Heavy,16.516633122238016,-75.49109385415271,535.9895603443557,59.76296989797401,0.47635409927797623,2.4347567730165904,10,mass_loss,0
Heavy,14.637059701977277,-74.66305788764588,535.2575074786914,52.82525231968648,0.4743092700635875,2.311185452133719,10,mass_loss,4
Heavy,15.47919044693574,-75.95121283357535,535.0835616817889,60.57546145132755,0.4671840011398175,14.66415824902541,10,wind_gust,0
Large,10.888451352558322,-86.39647237055209,564.1198601721004,17.514948287371706,0.5548810881629701,0.6995643552588504,12,thrust_var,0
Large,11.79667605824267,-86.95011716120158,560.2923890268177,21.508390174191142,0.6213355538818398,5.2090991786281045,12,thrust_var,0
Large,10.809864089123037,-85.79342088572858,561.0564395553768,20.84564679457037,0.6016015425354054,17.748356448489755,12,wind_gust,2
Large,10.345004618515832,-85.89588607231693,562.9475566651889,16.894385526568886,0.5868737254361667,2.1069654260039963,12,thrust_var,0
Large,10.074637794365087,-86.8670733508502,560.0893061118273,21.61771286064123,0.5246541069632629,5.256320092748543,12,drag_change,2
Large,11.163042938198073,-87.7192363529733,563.5421184240475,17.155744785393377,0.530791817843277,2.181265438933406,12,thrust_var,0
Large,10.533736806377371,-86.41137029345305,558.2831274941818,19.929471700553464,0.5459517603050128,12.466616453772861,12,wind_gust,0
Large,12.659635686247574,-87.2109462575063,560.6129228816866,19.35914378479897,0.6032202943345429,7.714130487867623,12,thrust_var,0
Large,10.612937430395373,-86.1739273864283,562.4313169165554,20.161146460020614,0.5851310934522489,6.806070957438578,12,mass_loss,2
Large,10.195780847944286,-86.69253714723546,562.4110488084265,19.152308309710214,0.5829641065268657,4.864847713590022,12,thrust_var,0
Large,10.379356558481028,-83.10005889239737,1104.8296165608035,27.764597054716383,0.3870344434266181,16.691480400101224,10,mass_loss,0
Large,10.304661878844176,-81.81525014027503,1108.6320635781858,21.41136021014555,0.4091334212090554,14.885269463599514,10,thrust_var,0
Large,9.597223583307025,-83.20485921841933,1105.6778468952975,25.21342532091708,0.40617967615937495,17.68735222809369,10,drag_change,0
Large,8.700687557453238,-82.04305198202387,1108.9160237042563,26.262521507733904,0.4795823149207296,24.165612918735075,10,wind_gust,0
Large,9.786497404494193,-82.69298496968962,1106.4288206727588,24.129237367007054,0.3901128024634002,12.981081610389207,10,thrust_var,0
Large,9.761865357066347,-82.31124661266533,1106.3230195040826,27.658648394405255,0.4271631706176638,17.422188740317083,10,mass_loss,6
Large,8.743034928788768,-82.16397848373802,1107.1266344061012,26.675710983001665,0.3945758201960637,11.550275943248714,10,mass_loss,6
Large,9.493679394380667,-82.72644367183955,1114.5815403934228,23.210023108025947,0.4211610443974794,11.289428842269803,10,thrust_var,0
Large,10.437118077692144,-83.0483599797098,1108.7863639838336,26.83424506217483,0.4308218020393294,18.19954129184094,10,wind_gust,0
Large,9.475492634897325,-82.85043895531032,1105.2546074553377,21.236547268307394,0.4846195037926128,14.89804354943227,10,thrust_var,0
Medium,32.51931503415485,-41.581909298499454,994.6098205585766,2.44381181464636,0.7567187307866127,2.3402722049653653,30,thrust_var,0
Medium,30.22120667751208,-41.05423038536156,999.651426267986,3.001037424907869,0.47806309729184254,0.0,30,drag_change,3
Medium,32.295608922204664,-40.75275912986938,1001.5989030990085,2.9530432146524297,0.6270485385071372,4.18280553119947,30,mass_loss,0
Medium,30.678602420955364,-40.72090914474846,999.0406248963797,2.9570256549905714,0.7710386027429749,1.0198531151950085,30,drag_change,0
Medium,31.12959595023472,-41.562151120985206,993.9724049451752,2.784814772902672,0.8233841607366611,0.40457719346392307,30,drag_change,0
Medium,30.122446879246382,-41.72198935957085,999.9259077608416,2.712215316386781,0.6323738801948608,6.846432918595459,30,mass_loss,0
Medium,27.82204576520522,-41.92847434365551,1001.2660073348598,3.136244212538243,0.6432165778068665,12.832598952576998,30,wind_gust,0
Medium,31.008689725472298,-41.43889686304282,997.9234763396647,2.8992113191825926,0.80753288812637,20.74708563077904,30,wind_gust,3
Medium,33.655453698373,-40.65469535981692,996.6967342868757,3.015879669387248,0.6852504200651182,1.5979671873800934,30,mass_loss,0
Medium,32.36568574168617,-41.06747051244794,995.9226653328003,2.5041270404120133,0.6925713345602911,1.6025404357150062,30,thrust_var,5
Small,16.95375860373168,-80.76812673388538,677.5203360105451,1.3569238938981438,0.6505380734361471,0.0,50,thrust_var,0
Small,17.73298669671611,-80.63889236572305,678.3140232833133,1.159905333978921,0.5769223400202705,17.959365654090213,50,wind_gust,-7
Small,18.241750734980545,-80.65312320229468,677.678808646064,1.3003799054696767,0.45859613539445226,0.10274508975248664,50,drag_change,0
Small,20.48122100408721,-79.58630570292453,676.1587500085186,1.1517961192169819,0.5045331392875696,0.0,50,thrust_var,3
Small,18.230103910479887,-80.01810388495736,676.5502920303757,1.354408208235476,0.6237992266348484,0.0,50,drag_change,-5
Small,18.29342702715047,-79.5985194038743,679.065441034937,1.3099479828237255,0.6672396493720169,0.0,50,mass_loss,-10
Small,18.556110403092042,-79.77511818807096,678.00519088503,1.3597638477887013,0.5518596825089978,5.443982134638135,50,thrust_var,0
Small,18.820672157323127,-80.68962077410634,676.5359922951449,1.28038386473186,0.6140813043070474,7.792993008993432,50,wind_gust,0
Small,18.190961755566782,-79.90326848150741,677.3334612518934,1.2650677643563184,0.6452981233439467,1.2210992887340586,50,drag_change,-5
Small,17.821473205657707,-80.10577759576933,678.1300734837757,1.3340077045721959,0.49602903978688584,3.114103089215666,50,drag_change,0
Large,22.228327215276835,-65.79018750633713,567.7515840966677,10.511459465703659,0.45485661063542476,8.71223244709686,127,mass_loss,4
Large,23.979461537720514,-66.14641173762556,564.8919850947202,10.523852153294225,0.5071796700330816,6.151266230236929,127,drag_change,-2
Large,24.287699543961715,-66.49743593930413,562.6534395323115,9.129229797875979,0.47467264014688876,4.683332703775214,127,thrust_var,16
Large,23.245783143110078,-66.0855042318273,564.9796428096652,10.70199312187976,0.2997760712301807,5.756010967049992,127,drag_change,4
Large,25.85683775059854,-65.77767470881348,566.5711660305676,9.196072592033824,0.5263329755900659,4.086213130049534,127,thrust_var,24
Large,22.52632444303983,-66.59495101165452,564.064292775724,10.666569342666184,0.4978737018123782,5.638448830676425,127,mass_loss,6
Large,22.810537907733597,-66.47176279731148,567.2953505357227,10.845310277447131,0.5403254953933074,5.54300749201624,127,mass_loss,3
Large,24.855731970458788,-65.43308556689259,566.4201032452227,10.378406510744918,0.4993070539102195,18.20811222074946,127,wind_gust,-2
Large,23.24887628466512,-66.05526361398583,564.7470462799397,9.965827075829624,0.4110251419328292,3.4225380577042146,127,mass_loss,3
Large,22.24241383179783,-65.27206195169728,567.0615866731775,9.886340543237603,0.5830738947174945,7.596273790592537,127,thrust_var,2
Large,22.943457743185263,-69.96797874388537,608.2607159948102,10.386668492481336,0.5936674293431191,2.3576072518530893,14,thrust_var,0
